state_name,district_name,year,month,total_rainfall_mm,rainy_days,data_days,lpa_mm,departure_pct,anomaly_category
Telangana,Karimnagar,2021,9,310.943676726,12,22,217.22,43.15,Large Excess
Telangana,Karimnagar,2021,10,36.508941675,3,24,56.23,-35.07,Large Deficit
Telangana,Karimnagar,2021,11,22.804626015,2,22,8.68,162.7,Large Excess
Telangana,Karimnagar,2021,12,0.0,0,26,1.66,-100.0,Large Deficit
Telangana,Karimnagar,2022,1,20.153552801,2,23,10.88,85.19,Large Excess
Telangana,Karimnagar,2022,2,0.0,0,22,3.92,-100.0,Large Deficit
Telangana,Karimnagar,2022,3,0.027795751,0,26,15.33,-99.82,Large Deficit
Telangana,Karimnagar,2022,4,0.213163202,0,25,15.48,-98.62,Large Deficit
Telangana,Karimnagar,2022,5,3.328591356,0,24,16.98,-80.4,Large Deficit
Telangana,Karimnagar,2022,6,80.973285006,10,25,78.46,3.21,Normal
Telangana,Karimnagar,2022,7,403.31391054200003,18,24,340.96,18.29,Above Normal
Telangana,Karimnagar,2022,8,129.293287177,10,25,125.76,2.81,Normal
Telangana,Karimnagar,2022,9,195.117769054,11,21,217.22,-10.18,Below Normal
Telangana,Karimnagar,2022,10,81.3323094418,6,25,56.23,44.65,Large Excess
Telangana,Karimnagar,2022,11,0.0,0,24,8.68,-100.0,Large Deficit
Telangana,Karimnagar,2022,12,0.0,0,28,1.66,-100.0,Large Deficit
Telangana,Karimnagar,2023,1,0.0104111383,0,28,10.88,-99.9,Large Deficit
Telangana,Karimnagar,2023,2,0.0,0,20,3.92,-100.0,Large Deficit
Telangana,Karimnagar,2023,3,74.7788696621,3,28,15.33,387.88,Large Excess
Telangana,Karimnagar,2023,4,43.8644566226,3,25,15.48,183.41,Large Excess
Telangana,Karimnagar,2023,5,51.822774909100005,3,23,16.98,205.18,Large Excess
Telangana,Karimnagar,2023,6,21.0147430118,3,20,78.46,-73.22,Large Deficit
Telangana,Karimnagar,2023,7,629.4482359093,15,26,340.96,84.61,Large Excess
Telangana,Karimnagar,2023,8,76.2609967741,6,28,125.76,-39.36,Large Deficit
Telangana,Karimnagar,2023,9,202.360411698,13,26,217.22,-6.84,Below Normal
Telangana,Karimnagar,2023,10,4.7845954299,1,27,56.23,-91.49,Large Deficit
Telangana,Karimnagar,2023,11,6.0848622582,1,25,8.68,-29.91,Large Deficit
Telangana,Karimnagar,2023,12,8.361524320100001,1,20,1.66,403.69,Large Excess
Telangana,Karimnagar,2024,1,0.0,0,3,10.88,-100.0,Large Deficit
Telangana,Khammam,2018,1,0.0,0,26,5.77,-100.0,Large Deficit
Telangana,Khammam,2018,2,0.0,0,19,0.29,-100.0,Large Deficit
Telangana,Khammam,2018,3,0.0,0,22,19.2,-100.0,Large Deficit
Telangana,Khammam,2018,4,8.864155009000001,1,23,14.92,-40.6,Large Deficit
Telangana,Khammam,2018,5,6.604924596,0,24,29.22,-77.4,Large Deficit
Telangana,Khammam,2018,6,29.838751707,3,27,78.34,-61.91,Large Deficit
Telangana,Khammam,2018,7,154.76312653600002,10,21,284.38,-45.58,Large Deficit
Telangana,Khammam,2018,8,255.918493509,16,29,167.7,52.61,Large Excess
Telangana,Khammam,2018,9,463.565017486,19,27,203.01,128.35,Large Excess
Telangana,Khammam,2018,10,41.885189718,4,22,64.76,-35.32,Large Deficit
Telangana,Khammam,2018,11,15.521681646000001,3,25,16.34,-5.01,Below Normal
Telangana,Khammam,2018,12,10.319489672,1,26,32.24,-67.99,Large Deficit
Telangana,Khammam,2019,1,32.795969224,1,24,5.77,468.34,Large Excess
Telangana,Khammam,2019,2,0.273313224,0,24,0.29,-4.86,Normal
Telangana,Khammam,2019,3,12.612300967,1,26,19.2,-34.33,Large Deficit
Telangana,Khammam,2019,4,7.556930674,2,25,14.92,-49.36,Large Deficit
Telangana,Khammam,2019,5,24.691573473000002,3,28,29.22,-15.51,Below Normal
Telangana,Khammam,2019,6,52.390143302,6,22,78.34,-33.12,Large Deficit
Telangana,Khammam,2019,7,183.044275671,13,24,284.38,-35.63,Large Deficit
Telangana,Khammam,2019,8,268.253511197,13,27,167.7,59.96,Large Excess
Telangana,Khammam,2019,9,223.382606146,17,23,203.01,10.04,Above Normal
Telangana,Khammam,2019,10,137.043891619,12,21,64.76,111.62,Large Excess
Telangana,Khammam,2019,11,11.953638173,2,24,16.34,-26.85,Large Deficit
Telangana,Khammam,2019,12,3.8640092079999997,1,26,32.24,-88.01,Large Deficit
Telangana,Khammam,2020,1,7.530105713,1,23,5.77,30.49,Large Excess
Telangana,Khammam,2020,2,1.450258445,0,25,0.29,404.85,Large Excess
Telangana,Khammam,2020,3,16.37046663,2,28,19.2,-14.76,Below Normal
Telangana,Khammam,2020,4,23.716205201,3,28,14.92,58.92,Large Excess
Telangana,Khammam,2020,5,4.130433350000001,1,27,29.22,-85.87,Large Deficit
Telangana,Khammam,2020,6,96.421441382,9,23,78.34,23.09,Large Excess
Telangana,Khammam,2020,7,324.767178177,16,24,284.38,14.2,Above Normal
Telangana,Khammam,2020,8,0.8700599410000001,0,21,167.7,-99.48,Large Deficit
Telangana,Khammam,2020,9,1.450258445,0,27,203.01,-99.29,Large Deficit
Telangana,Khammam,2020,10,16.588927267,2,22,64.76,-74.38,Large Deficit
Telangana,Khammam,2020,11,7.530105713,1,27,16.34,-53.92,Large Deficit
Telangana,Khammam,2020,12,0.246012254,0,24,32.24,-99.24,Large Deficit
Telangana,Khammam,2021,1,0.0,0,22,5.77,-100.0,Large Deficit
Telangana,Khammam,2021,2,7.4e-06,0,22,0.29,-100.0,Large Deficit
Telangana,Khammam,2021,3,0.0,0,26,19.2,-100.0,Large Deficit
Telangana,Khammam,2021,4,24.329617919,3,18,14.92,63.03,Large Excess
Telangana,Khammam,2021,5,26.804340996999997,2,23,29.22,-8.28,Below Normal
Telangana,Khammam,2021,6,110.60613045699999,11,26,78.34,41.19,Large Excess
Telangana,Khammam,2021,7,404.838029065,16,26,284.38,42.36,Large Excess
Telangana,Khammam,2021,8,169.991828745,13,26,167.7,1.37,Normal
Telangana,Khammam,2021,9,290.777480602,14,25,203.01,43.23,Large Excess
Telangana,Khammam,2021,10,52.196624184,6,25,64.76,-19.4,Below Normal
Telangana,Khammam,2021,11,26.068755997,3,22,16.34,59.53,Large Excess
Telangana,Khammam,2021,12,0.56549354,0,22,32.24,-98.25,Large Deficit
Telangana,Khammam,2022,1,0.01140525,0,18,5.77,-99.8,Large Deficit
Telangana,Khammam,2022,2,0.0,0,22,0.29,-100.0,Large Deficit
Telangana,Khammam,2022,3,1.974514615,0,27,19.2,-89.72,Large Deficit
Telangana,Khammam,2022,4,3.928796062,1,26,14.92,-73.67,Large Deficit
Telangana,Khammam,2022,5,18.0529932078,2,24,29.22,-38.23,Large Deficit
Telangana,Khammam,2022,6,125.64863541,9,25,78.34,60.39,Large Excess
Telangana,Khammam,2022,7,350.080086725,17,21,284.38,23.1,Large Excess
Telangana,Khammam,2022,8,225.979842447,9,19,167.7,34.76,Large Excess
Telangana,Khammam,2022,9,135.623745022,10,25,203.01,-33.19,Large Deficit
Telangana,Khammam,2022,10,131.9675112766,9,27,64.76,103.78,Large Excess
Telangana,Khammam,2022,11,0.5460326925000001,0,24,16.34,-96.66,Large Deficit
Telangana,Khammam,2022,12,4.3661428859,0,21,32.24,-86.46,Large Deficit
Telangana,Khammam,2023,1,0.0558087859,0,25,5.77,-99.03,Large Deficit
Telangana,Khammam,2023,2,0.0,0,22,0.29,-100.0,Large Deficit
Telangana,Khammam,2023,3,84.2704050617,3,26,19.2,338.8,Large Excess
Telangana,Khammam,2023,4,21.1445699046,2,26,14.92,41.69,Large Excess
Telangana,Khammam,2023,5,95.0631351493,8,26,29.22,225.29,Large Excess
Telangana,Khammam,2023,6,55.1174566365,5,23,78.34,-29.64,Large Deficit
Telangana,Khammam,2023,7,288.76837072850003,15,24,284.38,1.54,Normal
Telangana,Khammam,2023,8,85.1605071808,12,27,167.7,-49.22,Large Deficit
Telangana,Khammam,2023,9,103.2593910061,9,21,203.01,-49.14,Large Deficit
Telangana,Khammam,2023,10,8.87661299,1,27,64.76,-86.29,Large Deficit
Telangana,Khammam,2023,11,36.425567109,3,26,16.34,122.91,Large Excess
Telangana,Khammam,2023,12,174.05541811089998,2,27,32.24,439.94,Large Excess
Telangana,Khammam,2024,1,0.0,0,3,5.77,-100.0,Large Deficit
Telangana,Kumuram Bheem,2022,7,19.46790202,1,1,19.47,0.0,Normal
Telangana,Kumuram Bheem,2022,8,284.594623749,13,29,284.59,0.0,Normal
Telangana,Kumuram Bheem,2022,9,213.241827425,13,22,213.24,0.0,Normal
Telangana,Kumuram Bheem,2022,10,35.177607573,5,9,35.18,0.0,Normal
Telangana,Kumuram Bheem Asifabad,2018,1,0.0,0,27,5.33,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,2,0.0,0,25,2.47,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,3,4.360016308,1,23,10.06,-56.67,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,4,5.859640489,1,21,15.22,-61.5,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,5,22.407243904,3,28,19.51,14.87,Above Normal
Telangana,Kumuram Bheem Asifabad,2018,6,40.927599214,4,26,118.67,-65.51,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,7,181.176472244,12,27,361.93,-49.94,Large Deficit
Telangana,Kumuram Bheem Asifabad,2018,8,367.119944377,16,25,219.54,67.22,Large Excess
Telangana,Kumuram Bheem Asifabad,2018,9,328.249579672,14,24,243.85,34.61,Large Excess
Telangana,Kumuram Bheem Asifabad,2018,10,107.623220384,6,26,48.24,123.1,Large Excess
Telangana,Kumuram Bheem Asifabad,2018,11,18.02249932,1,24,6.76,166.46,Large Excess
Telangana,Kumuram Bheem Asifabad,2018,12,0.0,0,28,5.27,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,1,9.840837422,1,22,5.33,84.5,Large Excess
Telangana,Kumuram Bheem Asifabad,2019,2,2.060000876,0,21,2.47,-16.68,Below Normal
Telangana,Kumuram Bheem Asifabad,2019,3,2.221234731,0,25,10.06,-77.92,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,4,7.766675793,1,24,15.22,-48.97,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,5,11.128083508,1,25,19.51,-42.95,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,6,59.600920177,5,25,118.67,-49.77,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,7,390.71708306,17,25,361.93,7.95,Above Normal
Telangana,Kumuram Bheem Asifabad,2019,8,401.818713042,19,28,219.54,83.03,Large Excess
Telangana,Kumuram Bheem Asifabad,2019,9,303.30652106,20,25,243.85,24.38,Large Excess
Telangana,Kumuram Bheem Asifabad,2019,10,67.47045785899999,7,21,48.24,39.86,Large Excess
Telangana,Kumuram Bheem Asifabad,2019,11,1.4864365449999999,0,21,6.76,-78.02,Large Deficit
Telangana,Kumuram Bheem Asifabad,2019,12,1.775457625,0,25,5.27,-66.31,Large Deficit
Telangana,Kumuram Bheem Asifabad,2020,1,11.845235367,1,27,5.33,122.08,Large Excess
Telangana,Kumuram Bheem Asifabad,2020,2,11.278751884000002,1,22,2.47,356.17,Large Excess
Telangana,Kumuram Bheem Asifabad,2020,3,39.963632991999994,5,28,10.06,297.18,Large Excess
Telangana,Kumuram Bheem Asifabad,2020,4,29.082199542999998,3,21,15.22,91.09,Large Excess
Telangana,Kumuram Bheem Asifabad,2020,5,18.159436272,2,24,19.51,-6.9,Below Normal
Telangana,Kumuram Bheem Asifabad,2020,6,133.192405012,9,24,118.67,12.24,Above Normal
Telangana,Kumuram Bheem Asifabad,2020,7,209.008723033,18,26,361.93,-42.25,Large Deficit
Telangana,Kumuram Bheem Asifabad,2020,8,0.8374139,0,21,219.54,-99.62,Large Deficit
Telangana,Kumuram Bheem Asifabad,2020,9,3.274651041,0,23,243.85,-98.66,Large Deficit
Telangana,Kumuram Bheem Asifabad,2020,10,54.209551386,6,21,48.24,12.37,Above Normal
Telangana,Kumuram Bheem Asifabad,2020,11,5.710333646,1,20,6.76,-15.57,Below Normal
Telangana,Kumuram Bheem Asifabad,2020,12,13.509586428,1,28,5.27,156.32,Large Excess
Telangana,Kumuram Bheem Asifabad,2021,1,0.079195759,0,23,5.33,-98.52,Large Deficit
Telangana,Kumuram Bheem Asifabad,2021,2,1.496155412,0,25,2.47,-39.49,Large Deficit
Telangana,Kumuram Bheem Asifabad,2021,3,0.015392805,0,24,10.06,-99.85,Large Deficit
Telangana,Kumuram Bheem Asifabad,2021,4,6.558833769,1,26,15.22,-56.9,Large Deficit
Telangana,Kumuram Bheem Asifabad,2021,5,20.837850802,3,25,19.51,6.83,Above Normal
Telangana,Kumuram Bheem Asifabad,2021,6,261.555503298,17,23,118.67,120.41,Large Excess
Telangana,Kumuram Bheem Asifabad,2021,7,375.360759518,19,26,361.93,3.71,Normal
Telangana,Kumuram Bheem Asifabad,2021,8,215.201524884,14,27,219.54,-1.98,Normal
Telangana,Kumuram Bheem Asifabad,2021,9,273.544211991,19,27,243.85,12.18,Above Normal
Telangana,Kumuram Bheem Asifabad,2021,10,42.557547404,6,25,48.24,-11.78,Below Normal
Telangana,Kumuram Bheem Asifabad,2021,11,9.372438337,2,26,6.76,38.57,Large Excess
Telangana,Kumuram Bheem Asifabad,2021,12,4.876156353000001,1,25,5.27,-7.49,Below Normal
Telangana,Kumuram Bheem Asifabad,2022,1,15.56189934,3,22,5.33,191.76,Large Excess
Telangana,Kumuram Bheem Asifabad,2022,2,0.0,0,23,2.47,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,3,0.102610513,0,20,10.06,-98.98,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,4,0.539677707,0,25,15.22,-96.45,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,5,8.846809827,1,23,19.51,-54.65,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,6,178.635313589,11,22,118.67,50.54,Large Excess
Telangana,Kumuram Bheem Asifabad,2022,7,756.848252807,22,24,361.93,109.11,Large Excess
Telangana,Kumuram Bheem Asifabad,2022,10,14.4850592272,2,17,48.24,-69.97,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,11,0.0,0,23,6.76,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2022,12,8.3449372826,1,26,5.27,58.33,Large Excess
Telangana,Kumuram Bheem Asifabad,2023,1,0.0094459319,0,29,5.33,-99.82,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,2,0.0,0,18,2.47,-100.0,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,3,13.7083936345,2,27,10.06,36.24,Large Excess
Telangana,Kumuram Bheem Asifabad,2023,4,41.5066267923,5,23,15.22,172.73,Large Excess
Telangana,Kumuram Bheem Asifabad,2023,5,35.658476922999995,4,26,19.51,82.8,Large Excess
Telangana,Kumuram Bheem Asifabad,2023,6,38.0896045481,4,24,118.67,-67.9,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,7,258.4875828759,11,18,361.93,-28.58,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,8,112.7206355283,9,25,219.54,-48.66,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,9,310.8940953423,15,23,243.85,27.49,Large Excess
Telangana,Kumuram Bheem Asifabad,2023,10,3.097598684,1,19,48.24,-93.58,Large Deficit
Telangana,Kumuram Bheem Asifabad,2023,11,5.9910515303,1,22,6.76,-11.42,Below Normal
Telangana,Kumuram Bheem Asifabad,2023,12,3.1179734814,0,27,5.27,-40.84,Large Deficit
Telangana,Kumuram Bheem Asifabad,2024,1,0.0,0,3,5.33,-100.0,Large Deficit
Telangana,Mahabubabad,2018,1,0.0,0,24,12.46,-100.0,Large Deficit
Telangana,Mahabubabad,2018,2,0.0,0,25,1.61,-100.0,Large Deficit
Telangana,Mahabubabad,2018,3,0.0,0,21,10.54,-100.0,Large Deficit
Telangana,Mahabubabad,2018,4,8.606431299,1,20,20.12,-57.21,Large Deficit
Telangana,Mahabubabad,2018,5,23.532922146,3,22,35.56,-33.83,Large Deficit
Telangana,Mahabubabad,2018,6,35.572040402,2,27,116.96,-69.59,Large Deficit
Telangana,Mahabubabad,2018,7,201.901087821,7,24,362.77,-44.34,Large Deficit
Telangana,Mahabubabad,2018,8,216.075548521,12,24,172.51,25.25,Large Excess
Telangana,Mahabubabad,2018,9,229.127839166,10,20,198.66,15.33,Above Normal
Telangana,Mahabubabad,2018,10,45.150373954,5,26,64.06,-29.52,Large Deficit
Telangana,Mahabubabad,2018,11,34.405723904,2,26,20.86,64.93,Large Excess
Telangana,Mahabubabad,2018,12,2.29786275,0,25,17.77,-87.07,Large Deficit
Telangana,Mahabubabad,2019,1,24.38528304,1,27,12.46,95.64,Large Excess
Telangana,Mahabubabad,2019,2,0.031086614,0,22,1.61,-98.07,Large Deficit
Telangana,Mahabubabad,2019,3,1.2457962809999998,0,25,10.54,-88.18,Large Deficit
Telangana,Mahabubabad,2019,4,9.792079832,2,27,20.12,-51.32,Large Deficit
Telangana,Mahabubabad,2019,5,29.217638141000002,4,29,35.56,-17.84,Below Normal
Telangana,Mahabubabad,2019,6,64.25340360999999,6,25,116.96,-45.06,Large Deficit
Telangana,Mahabubabad,2019,7,201.930603599,16,27,362.77,-44.34,Large Deficit
Telangana,Mahabubabad,2019,8,331.543623734,15,24,172.51,92.19,Large Excess
Telangana,Mahabubabad,2019,9,244.189556867,21,25,198.66,22.92,Large Excess
Telangana,Mahabubabad,2019,10,176.928568535,16,28,64.06,176.19,Large Excess
Telangana,Mahabubabad,2019,11,12.229558199,2,25,20.86,-41.38,Large Deficit
Telangana,Mahabubabad,2019,12,5.447287963,1,22,17.77,-69.34,Large Deficit
Telangana,Mahabubabad,2020,1,0.998971411,0,27,12.46,-91.99,Large Deficit
Telangana,Mahabubabad,2020,2,7.7866100519999994,1,24,1.61,383.78,Large Excess
Telangana,Mahabubabad,2020,3,4.924897855,0,23,10.54,-53.25,Large Deficit
Telangana,Mahabubabad,2020,4,8.842374734,1,25,20.12,-56.04,Large Deficit
Telangana,Mahabubabad,2020,5,8.543474599,2,21,35.56,-75.98,Large Deficit
Telangana,Mahabubabad,2020,6,135.784723413,11,25,116.96,16.1,Above Normal
Telangana,Mahabubabad,2020,7,295.664050428,13,24,362.77,-18.5,Below Normal
Telangana,Mahabubabad,2020,8,0.0,0,24,172.51,-100.0,Large Deficit
Telangana,Mahabubabad,2020,9,7.761252032,1,22,198.66,-96.09,Large Deficit
Telangana,Mahabubabad,2020,10,5.256174493,0,24,64.06,-91.79,Large Deficit
Telangana,Mahabubabad,2020,11,0.998971411,0,24,20.86,-95.21,Large Deficit
Telangana,Mahabubabad,2020,12,7.761252032,1,27,17.77,-56.32,Large Deficit
Telangana,Mahabubabad,2021,1,0.001093355,0,22,12.46,-99.99,Large Deficit
Telangana,Mahabubabad,2021,2,1.839527112,0,18,1.61,14.29,Above Normal
Telangana,Mahabubabad,2021,3,0.0,0,21,10.54,-100.0,Large Deficit
Telangana,Mahabubabad,2021,4,26.001691277999996,2,25,20.12,29.26,Large Excess
Telangana,Mahabubabad,2021,5,47.370340264999996,7,26,35.56,33.2,Large Excess
Telangana,Mahabubabad,2021,6,197.713580756,13,26,116.96,69.05,Large Excess
Telangana,Mahabubabad,2021,7,300.594504052,13,24,362.77,-17.14,Below Normal
Telangana,Mahabubabad,2021,8,205.720407202,14,24,172.51,19.25,Above Normal
Telangana,Mahabubabad,2021,9,364.83319205,14,23,198.66,83.64,Large Excess
Telangana,Mahabubabad,2021,10,49.840206691,6,25,64.06,-22.2,Large Deficit
Telangana,Mahabubabad,2021,11,39.656615246,5,24,20.86,90.1,Large Excess
Telangana,Mahabubabad,2021,12,1.346973713,0,26,17.77,-92.42,Large Deficit
Telangana,Mahabubabad,2022,1,61.792980659,3,28,12.46,395.76,Large Excess
Telangana,Mahabubabad,2022,2,0.0,0,20,1.61,-100.0,Large Deficit
Telangana,Mahabubabad,2022,3,4.635191299,1,28,10.54,-56.0,Large Deficit
Telangana,Mahabubabad,2022,4,0.08539412299999999,0,26,20.12,-99.58,Large Deficit
Telangana,Mahabubabad,2022,5,23.593896785000002,2,27,35.56,-33.66,Large Deficit
Telangana,Mahabubabad,2022,6,189.4939480572,11,26,116.96,62.02,Large Excess
Telangana,Mahabubabad,2022,7,532.9560128682,19,27,362.77,46.91,Large Excess
Telangana,Mahabubabad,2022,8,177.801538928,12,25,172.51,3.07,Normal
Telangana,Mahabubabad,2022,9,196.382530222,10,22,198.66,-1.15,Normal
Telangana,Mahabubabad,2022,10,102.763190373,8,28,64.06,60.42,Large Excess
Telangana,Mahabubabad,2022,11,0.6224999374,0,29,20.86,-97.02,Large Deficit
Telangana,Mahabubabad,2022,12,1.1713513036999998,0,25,17.77,-93.41,Large Deficit
Telangana,Mahabubabad,2023,1,0.0720188748,0,25,12.46,-99.42,Large Deficit
Telangana,Mahabubabad,2023,2,0.0,0,23,1.61,-100.0,Large Deficit
Telangana,Mahabubabad,2023,3,52.4063853371,1,24,10.54,397.43,Large Excess
Telangana,Mahabubabad,2023,4,67.3642713872,3,22,20.12,234.89,Large Excess
Telangana,Mahabubabad,2023,5,81.1257251191,7,27,35.56,128.11,Large Excess
Telangana,Mahabubabad,2023,6,78.9345169102,7,28,116.96,-32.51,Large Deficit
Telangana,Mahabubabad,2023,7,643.5532124873,22,27,362.77,77.4,Large Excess
Telangana,Mahabubabad,2023,8,103.921658999,9,27,172.51,-39.76,Large Deficit
Telangana,Mahabubabad,2023,9,149.6924738912,11,25,198.66,-24.65,Large Deficit
Telangana,Mahabubabad,2023,10,4.4195652754,0,24,64.06,-93.1,Large Deficit
Telangana,Mahabubabad,2023,11,37.2548286427,3,27,20.86,78.58,Large Excess
Telangana,Mahabubabad,2023,12,88.58014140910001,2,21,17.77,398.55,Large Excess
Telangana,Mahabubabad,2024,1,0.0,0,3,12.46,-100.0,Large Deficit
Telangana,Mahabubnagar,2018,1,0.0,0,24,4.9,-100.0,Large Deficit
Telangana,Mahabubnagar,2018,2,0.0,0,23,0.01,-100.0,Large Deficit
Telangana,Mahabubnagar,2018,3,0.0,0,28,4.11,-100.0,Large Deficit
Telangana,Mahabubnagar,2018,4,11.378628350000001,1,24,22.68,-49.83,Large Deficit
Telangana,Mahabubnagar,2018,5,11.832741105,0,25,26.58,-55.49,Large Deficit
Telangana,Mahabubnagar,2018,6,12.060512674999998,2,20,76.81,-84.3,Large Deficit
Telangana,Mahabubnagar,2018,7,67.375986966,7,26,168.28,-59.96,Large Deficit
Telangana,Mahabubnagar,2018,8,85.261736187,7,25,77.9,9.45,Above Normal
Telangana,Mahabubnagar,2018,9,113.36173924799999,10,26,107.4,5.55,Above Normal
Telangana,Mahabubnagar,2018,10,54.659276078,6,28,52.59,3.93,Normal
Telangana,Mahabubnagar,2018,11,44.968758638,4,24,13.93,222.81,Large Excess
Telangana,Mahabubnagar,2018,12,0.564788916,0,23,2.5,-77.42,Large Deficit
Telangana,Mahabubnagar,2019,1,22.223126706000002,1,25,4.9,353.94,Large Excess
Telangana,Mahabubnagar,2019,2,0.0,0,19,0.01,-100.0,Large Deficit
Telangana,Mahabubnagar,2019,3,0.015564215,0,21,4.11,-99.62,Large Deficit
Telangana,Mahabubnagar,2019,4,9.103115083,0,25,22.68,-59.86,Large Deficit
Telangana,Mahabubnagar,2019,5,21.341615339,4,28,26.58,-19.72,Below Normal
Telangana,Mahabubnagar,2019,6,68.682890555,5,20,76.81,-10.58,Below Normal
Telangana,Mahabubnagar,2019,7,88.57221914,14,25,168.28,-47.37,Large Deficit
Telangana,Mahabubnagar,2019,8,97.503492889,9,21,77.9,25.17,Large Excess
Telangana,Mahabubnagar,2019,9,142.461446847,8,24,107.4,32.64,Large Excess
Telangana,Mahabubnagar,2019,10,104.36346957800001,9,23,52.59,98.44,Large Excess
Telangana,Mahabubnagar,2019,11,8.035872137,1,25,13.93,-42.31,Large Deficit
Telangana,Mahabubnagar,2019,12,2.098733244,0,25,2.5,-16.11,Below Normal
Telangana,Mahabubnagar,2020,1,3.995068874,0,28,4.9,-18.39,Below Normal
Telangana,Mahabubnagar,2020,2,0.020861641,0,23,0.01,221.62,Large Excess
Telangana,Mahabubnagar,2020,3,2.144294465,0,26,4.11,-47.79,Large Deficit
Telangana,Mahabubnagar,2020,4,16.698864668,2,21,22.68,-26.37,Large Deficit
Telangana,Mahabubnagar,2020,5,18.503312729,2,25,26.58,-30.4,Large Deficit
Telangana,Mahabubnagar,2020,6,127.258194273,12,25,76.81,65.67,Large Excess
Telangana,Mahabubnagar,2020,7,188.64566568,15,26,168.28,12.1,Above Normal
Telangana,Mahabubnagar,2020,8,0.026606548,0,25,77.9,-99.97,Large Deficit
Telangana,Mahabubnagar,2020,9,1.275010669,0,28,107.4,-98.81,Large Deficit
Telangana,Mahabubnagar,2020,10,3.2202839279999997,0,24,52.59,-93.88,Large Deficit
Telangana,Mahabubnagar,2020,11,2.0639500180000003,0,26,13.93,-85.18,Large Deficit
Telangana,Mahabubnagar,2020,12,0.949241721,0,24,2.5,-62.06,Large Deficit
Telangana,Mahabubnagar,2021,1,0.011671503,0,25,4.9,-99.76,Large Deficit
Telangana,Mahabubnagar,2021,2,0.018056769,0,24,0.01,178.38,Large Excess
Telangana,Mahabubnagar,2021,3,0.0,0,25,4.11,-100.0,Large Deficit
Telangana,Mahabubnagar,2021,4,32.632486576,3,26,22.68,43.88,Large Excess
Telangana,Mahabubnagar,2021,5,44.321022326,5,25,26.58,66.72,Large Excess
Telangana,Mahabubnagar,2021,6,92.954305729,8,26,76.81,21.01,Large Excess
Telangana,Mahabubnagar,2021,7,165.669750292,13,24,168.28,-1.55,Normal
Telangana,Mahabubnagar,2021,8,98.27898073,11,26,77.9,26.16,Large Excess
Telangana,Mahabubnagar,2021,9,125.171869579,11,22,107.4,16.54,Above Normal
Telangana,Mahabubnagar,2021,10,60.925151056999994,4,25,52.59,15.85,Above Normal
Telangana,Mahabubnagar,2021,11,16.565889289,2,26,13.93,18.92,Above Normal
Telangana,Mahabubnagar,2021,12,1.7049109679999999,0,28,2.5,-31.85,Large Deficit
Telangana,Mahabubnagar,2022,1,8.005372215,1,26,4.9,63.52,Large Excess
Telangana,Mahabubnagar,2022,2,0.0,0,20,0.01,-100.0,Large Deficit
Telangana,Mahabubnagar,2022,3,1.4059229420000001,0,23,4.11,-65.77,Large Deficit
Telangana,Mahabubnagar,2022,4,15.692324013199999,1,20,22.68,-30.81,Large Deficit
Telangana,Mahabubnagar,2022,5,31.2241475402,4,23,26.58,17.46,Above Normal
Telangana,Mahabubnagar,2022,6,95.691259215,6,20,76.81,24.58,Large Excess
Telangana,Mahabubnagar,2022,7,245.307594623,16,27,168.28,45.77,Large Excess
Telangana,Mahabubnagar,2022,8,171.823439257,12,23,77.9,120.57,Large Excess
Telangana,Mahabubnagar,2022,9,127.459040097,10,23,107.4,18.67,Above Normal
Telangana,Mahabubnagar,2022,10,88.01326787080001,8,21,52.59,67.35,Large Excess
Telangana,Mahabubnagar,2022,11,0.0514467905,0,23,13.93,-99.63,Large Deficit
Telangana,Mahabubnagar,2022,12,8.224132335,1,26,2.5,228.73,Large Excess
Telangana,Mahabubnagar,2023,1,0.0337607967,0,22,4.9,-99.31,Large Deficit
Telangana,Mahabubnagar,2023,2,0.0,0,27,0.01,-100.0,Large Deficit
Telangana,Mahabubnagar,2023,3,21.076942550200002,2,29,4.11,413.18,Large Excess
Telangana,Mahabubnagar,2023,4,50.5747816868,3,22,22.68,122.99,Large Excess
Telangana,Mahabubnagar,2023,5,32.2779507639,4,24,26.58,21.42,Large Excess
